OrderID,Product,ProductCategory,Brand,Description,StandardCost,UnitPrice,DateRequest,QuantitySold,DiscountPrice,TotalPrice,CustomerName,CustomerRegion,CustomerCity,Canceled,Feedback
7640,AXEQBNHL1,Акустика,Unknown,точный новый простой удобный 349 быстрый 622 сверхмощный,15.19,29.77,2024-10-21 15:59:56,138,0.25,5135.33,Гришина Флорентин Ааронович,Могилёвская область,Бобруйск,0,5
7641,72WX7PTX6,Аккумулятор,Digit Solutions,надёжный удобный точный простой новый 662 293 легкий,10.62,18.94,2024-10-21 16:31:35,126,0.25,2983.05,Селезнев Владимир Павловна,Гродненская область,Слоним,0,3
7642,3CFL0UKEY,Индуктивность,Unknown,быстрый 960 простой точный надёжный 191 новый сверхмощный,19.16,36.88,2024-10-21 16:55:16,70,0.2,3097.92,Чернов Натан Владиславович,Витебская область,Полоцк,0,3
7643,TRP0J43D5,Конденсатор,Digit Solutions,сверхмощный точный удобный простой быстрый 100 легкий 999,4.53,7.43,2024-10-21 17:33:58,183,0.25,1699.61,Ларионов Иван Игоревич,Витебская область,Новополоцк,0,2
7644,N13JCAT9M,Резистор,Digit Solutions,точный новый быстрый простой 254 461 надёжный легкий,2.59,4.18,2024-10-22 09:09:38,192,0.25,1003.2,Красильников Евстафий Вилорович,Могилёвская область,Бобруйск,0,1
7645,B2KNFTU2G,Акустика,Digit Solutions,,32.62,59.27,2024-10-22 10:00:04,62,0.2,4409.69,Игнатова Азарий Георгиевич,Минская область,Молодечно,0,4
7646,A0L7253J2,Трансформатор,JPZ,207 быстрый сверхмощный 45 надёжный точный новый простой,28.46,46.15,2024-10-22 10:02:13,7,0.0,323.05,Ларионов Терентий Андреевич,Витебская область,Витебск,0,
7647,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2024-10-22 10:23:56,108,0.25,5290.65,Поляков Ия Андреевна,Могилёвская область,Бобруйск,0,4
7648,PUXQPHR62,Аккумулятор,Unknown,,5.51,9.38,2024-10-22 10:47:17,52,0.2,0,Муравьев Прасковья Германович,Гомельская область,Жлобин,1,4
7649,A26YFPMVX,Акустика,Fusion Technologies,,4.15,7.16,2024-10-22 11:42:40,54,0.2,463.97,Кузьмина Твердислав Евстигнеевич,Минск,Минск,0,
7650,V08HHXFGC,Резистор,Arion Technologies,удобный 279 713 надёжный простой новый легкий сверхмощный,14.12,23.29,2024-10-22 12:26:21,15,0.1,384.28,Шаров Виссарион Трифонович,Минск,Минск,0,
7651,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-10-22 13:12:34,190,0.25,4460.25,Шаров Виссарион Трифонович,Минск,Минск,0,3
7652,V55PSQ0OX,Диод,JPZ,,4.09,7.39,2024-10-22 13:56:32,130,0.25,1200.88,Шаров Болеслав Романовна,Брестская область,Брест,0,3
7653,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2024-10-22 14:00:37,63,0.2,1477.98,Нестеров Милица Степановна,Витебская область,Новополоцк,0,4
7654,HAIR4COWG,Конденсатор,Unknown,простой легкий новый 936 надёжный 397 сверхмощный быстрый,10.8,18.77,2024-10-22 14:09:45,63,0.2,1419.01,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,2
7655,ZCOTOHP6V,Реле,JPZ,,24.94,41.54,2024-10-22 14:20:16,111,0.25,5763.67,Шаров Виссарион Трифонович,Минск,Минск,0,1
7656,3W5UZBIKC,Микросхема,Arkham Devices,,2.51,4.56,2024-10-22 15:41:58,67,0.2,0,Поляков Ия Андреевна,Могилёвская область,Бобруйск,1,1
7657,5LXO6QJIU,Транзистор,Nexus Labs,662 177 легкий точный новый удобный простой быстрый,13.17,22.76,2024-10-22 15:49:08,16,0.1,400.58,Шубин Михей Изотович,Брестская область,Брест,0,3
7658,Z41NAM148,Акустика,Fusion Technologies,202 сверхмощный 651 простой удобный надёжный новый быстрый,16.14,32.1,2024-10-22 17:27:54,20,0.1,706.2,Марков Ким Феоктистович,Гомельская область,Жлобин,0,5
7659,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2024-10-23 09:24:03,152,0.25,4242.7,Шубин Михей Изотович,Брестская область,Брест,0,1
7660,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2024-10-23 11:21:18,141,0.25,3729.45,Киселев Модест Ярославович,Гродненская область,Слоним,0,2
7661,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-23 11:45:24,115,0.25,1348.38,Савин Рубен Святославовна,Гомельская область,Речица,0,
7662,FQ8MYX444,Реле,Unknown,сверхмощный удобный простой быстрый 526 надёжный точный 426,12.31,22.13,2024-10-23 12:59:13,79,0.2,2097.92,Игнатова Азарий Георгиевич,Минская область,Молодечно,0,5
7663,MLY4LYK83,Аккумулятор,Unknown,,14.39,26.91,2024-10-23 13:11:42,196,0.25,6592.95,Сафонова Филарет Вадимовна,Могилёвская область,Осиповичи,0,1
7664,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-10-23 14:01:14,185,0.25,4342.88,Поляков Ия Андреевна,Могилёвская область,Бобруйск,0,4
7665,9SKDGIGAT,Оптопара,Unknown,быстрый надёжный точный сверхмощный 322 легкий удобный 452,0.22,0.35,2024-10-23 15:15:05,38,0.1,14.63,Егорова Раиса Фомич,Минск,Минск,0,2
7666,ZRIXA11DP,Светодиод,Delphini Systems,надёжный 177 сверхмощный точный быстрый удобный легкий 921,3.14,5.71,2024-10-24 09:04:44,104,0.25,742.3,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,1
7667,1YXR2DHYL,Дисплей,Arkham Devices,легкий точный сверхмощный простой новый удобный 577 307,5.13,8.16,2024-10-24 09:15:22,165,0.25,0,Ситников Ладимир Устинович,Брестская область,Барановичи,1,2
7668,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2024-10-24 09:26:16,60,0.2,471.6,Субботина Аркадий Игнатьевич,Могилёвская область,Осиповичи,0,2
7669,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2024-10-24 09:36:05,109,0.25,5464.99,Дьячков Ладислав Дмитриевна,Гомельская область,Речица,0,4
7670,SJ49ITN7S,Разъем,Nexus Labs,,16.7,27.94,2024-10-24 09:36:29,62,0.2,2078.74,Ситников Ладимир Устинович,Брестская область,Барановичи,0,
7671,UR23GDPPQ,Акустика,Arion Systems,,10.88,19.23,2024-10-24 09:41:43,18,0.1,0,Назарова Феврония Геннадьевна,Гомельская область,Речица,1,
7672,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2024-10-24 10:11:31,137,0.25,3623.65,Мельникова Владлен Даниилович,Могилёвская область,Бобруйск,0,3
7673,N13JCAT9M,Резистор,Digit Solutions,точный новый быстрый простой 254 461 надёжный легкий,2.59,4.18,2024-10-24 10:49:26,63,0.2,316.01,Самсонова Онуфрий Тимофеевна,Минская область,Борисов,0,3
7674,X2X18HAFE,Транзистор,Digit Solutions,,13.81,26.94,2024-10-24 11:20:50,188,0.25,6330.9,Шубин Михей Изотович,Брестская область,Брест,0,
7675,X2X18HAFE,Транзистор,Digit Solutions,,13.81,26.94,2024-10-24 13:04:03,77,0.2,2489.26,Муравьев Прасковья Германович,Гомельская область,Жлобин,0,
7676,7TZ0YNCXL,Индуктивность,Quantum Systems,надёжный 455 простой сверхмощный легкий новый удобный 360,14.19,28.32,2024-10-24 13:12:38,156,0.25,5522.4,Ларионов Терентий Андреевич,Витебская область,Витебск,0,
7677,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-24 13:32:10,173,0.25,2028.43,Белозерова Вячеслав Филипповна,Могилёвская область,Могилёв,0,5
7678,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2024-10-24 14:32:05,166,0.25,8131.93,Никитин Андрей Ефимовна,Могилёвская область,Бобруйск,0,5
7679,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-24 14:35:37,175,0.25,2051.88,Зайцев Маргарита Викторович,Гродненская область,Волковыск,0,3
7680,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2024-10-24 14:52:19,123,0.25,0,Муравьев Прасковья Германович,Гомельская область,Жлобин,1,
7681,IE6IVWPVS,Диод,Unknown,940 точный надёжный быстрый легкий сверхмощный удобный 850,21.97,43.04,2024-10-24 15:24:47,94,0.2,4854.91,Ильина Лонгин Альбертовна,Минская область,Слуцк,0,
7682,I64CIYHE7,Оптопара,Nexus Labs,сверхмощный быстрый простой удобный легкий 933 970 надёжный,0.58,1.08,2024-10-24 15:33:34,91,0.2,117.94,Коновалов Касьян Харитонович,Минск,Минск,0,4
7683,A26YFPMVX,Акустика,Fusion Technologies,,4.15,7.16,2024-10-24 16:39:47,82,0.2,704.54,Захаров Денис Жоресович,Витебская область,Новополоцк,0,5
7684,1YXR2DHYL,Дисплей,Arkham Devices,легкий точный сверхмощный простой новый удобный 577 307,5.13,8.16,2024-10-24 16:46:53,199,0.25,2029.8,Захаров Денис Жоресович,Витебская область,Новополоцк,0,
7685,RC11ERTJ5,Оптопара,Unknown,удобный надёжный новый простой точный сверхмощный 245 317,15.41,27.22,2024-10-24 17:00:46,126,0.25,4287.15,Никифоров Евгений Эльдаровна,Минская область,Слуцк,0,5
7686,Z7SRCBPLJ,Светодиод,Delphini Technologies,829 легкий новый удобный простой 116 надёжный быстрый,21.11,38.81,2024-10-25 10:22:35,15,0.1,640.37,Жуков Ульян Владиславович,Могилёвская область,Осиповичи,0,1
7687,QPKI7P5TB,Конденсатор,Sumeru Instruments,,29.82,52.22,2024-10-25 10:47:47,142,0.25,9269.05,Игнатова Роман Зиновьевич,Гомельская область,Жлобин,0,1
7688,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2024-10-25 10:49:14,118,0.25,4770.15,Рожкова Аркадий Чеславович,Гомельская область,Речица,0,
7689,URTP0LZJJ,Резистор,Unknown,точный сверхмощный 991 672 простой удобный надёжный быстрый,19.33,37.21,2024-10-25 10:50:18,53,0.2,2366.56,Юдин Будимир Робертовна,Брестская область,Берёза,0,5
7690,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2024-10-25 11:36:37,141,0.25,3729.45,Горшкова Регина Харитонович,Гомельская область,Гомель,0,2
7691,URTP0LZJJ,Резистор,Unknown,точный сверхмощный 991 672 простой удобный надёжный быстрый,19.33,37.21,2024-10-25 12:51:13,17,0.1,695.83,Ларионов Терентий Андреевич,Витебская область,Витебск,0,
7692,PHT0HL9XP,Трансформатор,Nexus Labs,надёжный удобный простой сверхмощный точный легкий 54 657,7.28,12.42,2024-10-25 13:16:22,181,0.25,2810.03,Давыдова Фортунат Даниилович,Минск,Минск,0,
7693,0Y9DOM5IG,Индуктивность,Arkham Devices,,0.46,0.76,2024-10-25 13:16:47,27,0.1,22.57,Васильев Леон Федосеевич,Гродненская область,Слоним,0,4
7694,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-25 13:18:01,62,0.2,697.87,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,1
7695,94874FRHO,Трансформатор,Arkham Devices,,6.13,11.33,2024-10-25 13:26:23,17,0.1,211.87,Коновалов Касьян Харитонович,Минск,Минск,0,2
7696,D54I3QK2I,Датчик,JPZ,,14.95,27.64,2024-10-25 13:59:21,24,0.1,729.7,Ковалев Лавр Харлампьевич,Брестская область,Брест,0,2
7697,VZHWJR64D,Переключатель,Nexus Labs,быстрый 482 895 сверхмощный удобный легкий надёжный точный,3.98,6.68,2024-10-25 14:07:00,22,0.1,161.66,Ларионов Иван Игоревич,Витебская область,Новополоцк,0,2
7698,XVG0FN9XU,Разъем,JPZ,,13.5,21.27,2024-10-25 14:11:37,17,0.1,397.75,Суворова Виссарион Никифоровна,Гродненская область,Гродно,0,
7699,T7E8G8JDP,Реле,Unknown,сверхмощный легкий точный удобный 81 новый быстрый 435,17.92,34.3,2024-10-25 14:54:46,76,0.2,3128.16,Рябова Вероника Ивановна,Гродненская область,Лида,0,1
7700,XVG0FN9XU,Разъем,JPZ,,13.5,21.27,2024-10-25 15:20:50,158,0.25,4200.82,Шубин Михей Изотович,Брестская область,Брест,0,3
7701,TOGN1W1HT,Индуктивность,Digit Solutions,надёжный простой новый быстрый 977 удобный 338 точный,21.38,39.44,2024-10-25 16:06:10,197,0.25,9712.1,Гришина Флорентин Ааронович,Могилёвская область,Бобруйск,0,4
7702,3KX7EEDTJ,Переключатель,Kepler Systems,,16.46,26.77,2024-10-25 16:12:52,192,0.25,6424.8,Наумов Панкрат Константиновна,Витебская область,Орша,0,1
7703,J9TZE5R5U,Оптопара,Unknown,быстрый 333 новый точный надёжный удобный сверхмощный 679,24.7,38.83,2024-10-25 16:13:43,190,0.25,9222.12,Белова Аполлон Адамович,Минск,Минск,0,
7704,ZCOTOHP6V,Реле,JPZ,,24.94,41.54,2024-10-25 17:18:47,158,0.25,8204.15,Шарапов Гостомысл Тарасович,Могилёвская область,Могилёв,0,
7705,Z41NAM148,Акустика,Fusion Technologies,202 сверхмощный 651 простой удобный надёжный новый быстрый,16.14,32.1,2024-10-25 17:20:05,79,0.2,0,Чернов Натан Владиславович,Витебская область,Полоцк,1,1
7706,3A3ZMF8MD,Светодиод,Arion Instruments,надёжный легкий простой точный 779 удобный новый 594,10.76,16.17,2024-10-25 17:40:54,108,0.25,2182.95,Киселев Модест Ярославович,Гродненская область,Слоним,0,4
7707,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2024-10-28 09:19:21,158,0.25,0,Ковалев Лавр Харлампьевич,Брестская область,Брест,1,5
7708,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2024-10-28 09:31:48,34,0.1,355.67,Симонова Симон Макаровна,Брестская область,Берёза,0,
7709,NLZ15BCW7,Реле,Fusion Technologies,быстрый 353 434 надёжный простой сверхмощный точный новый,1.07,2.12,2024-10-28 09:49:20,32,0.1,74.62,Тетерина Герасим Григорьевна,Витебская область,Орша,0,5
7710,PHT0HL9XP,Трансформатор,Nexus Labs,надёжный удобный простой сверхмощный точный легкий 54 657,7.28,12.42,2024-10-28 11:26:01,39,0.1,0,Чернов Натан Владиславович,Витебская область,Полоцк,1,3
7711,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2024-10-28 11:38:37,103,0.25,1224.41,Белозерова Вячеслав Филипповна,Могилёвская область,Могилёв,0,5
7712,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2024-10-28 12:49:29,200,0.25,5582.5,Игнатова Роман Зиновьевич,Гомельская область,Жлобин,0,
7713,UZFK8UT0C,Дисплей,Digit Solutions,,21.08,41.52,2024-10-28 13:05:22,162,0.25,8407.8,Пахомов Константин Викторовна,Витебская область,Орша,0,1
7714,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-28 13:54:14,1,0.0,9.38,Рябова Вероника Ивановна,Гродненская область,Лида,0,3
7715,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2024-10-28 14:47:00,34,0.1,1500.11,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,1
7716,QLGZUI1B0,Оптопара,Unknown,точный удобный 518 новый быстрый 925 легкий сверхмощный,4.7,7.23,2024-10-28 15:23:32,52,0.2,451.15,Симонова Симон Макаровна,Брестская область,Берёза,0,
7717,MLY4LYK83,Аккумулятор,Unknown,,14.39,26.91,2024-10-28 15:32:22,170,0.25,5718.38,Поляков Ия Андреевна,Могилёвская область,Бобруйск,0,3
7718,3CFL0UKEY,Индуктивность,Unknown,быстрый 960 простой точный надёжный 191 новый сверхмощный,19.16,36.88,2024-10-28 15:40:13,127,0.25,5854.7,Шубин Михей Изотович,Брестская область,Брест,0,5
7719,YUHZ1GV0E,Разъем,Kepler Systems,782 новый сверхмощный легкий быстрый удобный точный 164,3.61,6.66,2024-10-28 15:45:13,32,0.1,234.43,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,
7720,L4ZKLOOKE,Транзистор,Digit Solutions,,1.33,2.43,2024-10-28 15:54:10,48,0.1,128.3,Горшкова Регина Харитонович,Гомельская область,Гомель,0,5
7721,MLY4LYK83,Аккумулятор,Unknown,,14.39,26.91,2024-10-28 16:34:01,6,0.0,161.46,Егорова Раиса Фомич,Минск,Минск,0,5
7722,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2024-10-28 16:36:14,5,0.0,0,Игнатова Роман Зиновьевич,Гомельская область,Жлобин,1,2
7723,CN9J2QP89,Датчик,JPZ,,5.46,9.37,2024-10-28 16:46:43,68,0.2,764.59,Рябова Вероника Ивановна,Гродненская область,Лида,0,3
7724,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2024-10-28 17:08:00,68,0.2,3197.9,Евдокимова Эммануил Артемовна,Гомельская область,Гомель,0,5
7725,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2024-10-28 17:59:27,11,0.1,236.56,Горшкова Регина Харитонович,Гомельская область,Гомель,0,1
7726,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2024-10-29 09:05:53,129,0.25,1533.49,Филиппова Кузьма Трифонович,Гомельская область,Речица,0,4
7727,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2024-10-29 09:58:45,67,0.2,0,Шаров Герасим Вадимовна,Минск,Минск,1,3
7728,D84U89YJB,Реле,Nexus Labs,,8.99,15.91,2024-10-29 10:30:04,91,0.2,1737.37,Петухова Нифонт Ярославович,Гомельская область,Речица,0,5
7729,2MPNSM43D,Датчик,Nexus Labs,289 новый надёжный легкий простой быстрый удобный 507,7.25,14.23,2024-10-29 10:47:52,136,0.25,2419.1,Коновалов Касьян Харитонович,Минск,Минск,0,4
7730,PUXQPHR62,Аккумулятор,Unknown,,5.51,9.38,2024-10-29 11:02:00,109,0.25,1278.03,Зайцев Маргарита Викторович,Гродненская область,Волковыск,0,5
7731,3KX7EEDTJ,Переключатель,Kepler Systems,,16.46,26.77,2024-10-29 11:50:22,19,0.1,559.49,Шаров Герасим Вадимовна,Минск,Минск,0,4
7732,MLY4LYK83,Аккумулятор,Unknown,,14.39,26.91,2024-10-29 11:54:38,33,0.1,976.83,Филиппов Натан Вениаминовна,Гродненская область,Волковыск,0,
7733,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2024-10-29 12:08:59,26,0.1,605.18,Филиппова Кузьма Трифонович,Гомельская область,Речица,0,1
7734,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-10-29 12:14:51,124,0.25,2910.9,Титова Алексей Алексеевна,Могилёвская область,Осиповичи,0,1
7735,B2KNFTU2G,Акустика,Digit Solutions,,32.62,59.27,2024-10-29 12:23:41,148,0.25,0,Новикова Лавр Георгиевич,Минская область,Молодечно,1,2
7736,L4ZKLOOKE,Транзистор,Digit Solutions,,1.33,2.43,2024-10-29 12:45:58,32,0.1,85.54,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,5
7737,V08HHXFGC,Резистор,Arion Technologies,удобный 279 713 надёжный простой новый легкий сверхмощный,14.12,23.29,2024-10-29 12:56:25,196,0.25,5706.05,Суворова Виссарион Никифоровна,Гродненская область,Гродно,0,5
7738,D54I3QK2I,Датчик,JPZ,,14.95,27.64,2024-10-29 16:13:32,79,0.2,2620.27,Ильина Лонгин Альбертовна,Минская область,Слуцк,0,3
7739,X2X18HAFE,Транзистор,Digit Solutions,,13.81,26.94,2024-10-29 16:37:19,145,0.25,0,Филиппова Кузьма Трифонович,Гомельская область,Речица,1,3
7740,AXEQBNHL1,Акустика,Unknown,точный новый простой удобный 349 быстрый 622 сверхмощный,15.19,29.77,2024-10-30 09:00:54,33,0.1,1080.65,Фомичев Кира Жанович,Минск,Минск,0,1
7741,NLZ15BCW7,Реле,Fusion Technologies,быстрый 353 434 надёжный простой сверхмощный точный новый,1.07,2.12,2024-10-30 09:32:40,105,0.25,278.25,Игнатова Азарий Георгиевич,Минская область,Молодечно,0,
7742,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2024-10-30 10:18:44,85,0.2,2277.66,Филиппова Кузьма Трифонович,Гомельская область,Речица,0,4
7743,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2024-10-30 10:19:54,3,0.0,120.33,Фомичев Кира Жанович,Минск,Минск,0,5
7744,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2024-10-30 10:53:33,161,0.25,2105.08,Нестеров Милица Степановна,Витебская область,Новополоцк,0,3
7745,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2024-10-30 11:26:44,177,0.25,7155.23,Сорокин Феоктист Викторовна,Минск,Минск,0,3
7746,PJ4HNRIUU,Аккумулятор,Arkham Devices,,9.84,15.88,2024-10-30 11:38:18,170,0.25,3374.5,Сорокин Феоктист Викторовна,Минск,Минск,0,
7747,0Y9DOM5IG,Индуктивность,Arkham Devices,,0.46,0.76,2024-10-30 13:22:53,135,0.25,128.25,Белозерова Вячеслав Филипповна,Могилёвская область,Могилёв,0,1
7748,1YXR2DHYL,Дисплей,Arkham Devices,легкий точный сверхмощный простой новый удобный 577 307,5.13,8.16,2024-10-30 13:24:32,56,0.2,548.35,Шаров Болеслав Романовна,Брестская область,Брест,0,4
7749,IQVNB4GH2,Реле,Arion Systems,сверхмощный быстрый простой 731 удобный точный легкий 342,8.24,14.6,2024-10-30 13:53:00,132,0.25,2409.0,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,4
7750,2MPNSM43D,Датчик,Nexus Labs,289 новый надёжный легкий простой быстрый удобный 507,7.25,14.23,2024-10-30 14:02:34,105,0.25,1867.69,Голубева Глафира Борисовна,Витебская область,Витебск,0,
7751,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2024-10-30 14:35:19,72,0.2,903.74,Суворова Виссарион Никифоровна,Гродненская область,Гродно,0,3
7752,FQ8MYX444,Реле,Unknown,сверхмощный удобный простой быстрый 526 надёжный точный 426,12.31,22.13,2024-10-30 15:18:04,72,0.2,1912.03,Жуков Ульян Владиславович,Могилёвская область,Осиповичи,0,3
7753,I64CIYHE7,Оптопара,Nexus Labs,сверхмощный быстрый простой удобный легкий 933 970 надёжный,0.58,1.08,2024-10-30 15:29:08,21,0.1,24.95,Игнатьев Антип Болеславовна,Минская область,Слуцк,0,4
7754,7TZ0YNCXL,Индуктивность,Quantum Systems,надёжный 455 простой сверхмощный легкий новый удобный 360,14.19,28.32,2024-10-30 15:30:09,89,0.2,3024.58,Чернов Натан Владиславович,Витебская область,Полоцк,0,2
7755,TRP0J43D5,Конденсатор,Digit Solutions,сверхмощный точный удобный простой быстрый 100 легкий 999,4.53,7.43,2024-10-30 15:30:28,180,0.25,1671.75,Ситников Ладимир Устинович,Брестская область,Барановичи,0,4
7756,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-10-30 15:32:34,23,0.1,0,Чернов Натан Владиславович,Витебская область,Полоцк,1,5
7757,9V86WZS3T,Резонатор,Unknown,удобный простой 317 точный сверхмощный надёжный быстрый 408,10.92,16.83,2024-10-30 15:49:20,176,0.25,3702.6,Симонова Симон Макаровна,Брестская область,Берёза,0,1
7758,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-30 15:52:04,167,0.25,1958.08,Зуева Илья Демьянович,Брестская область,Барановичи,0,4
7759,PJA1WJ0TP,Резонатор,Digit Solutions,,5.5,10.44,2024-10-30 16:09:53,86,0.2,1077.41,Никитин Андрей Ефимовна,Могилёвская область,Бобруйск,0,3
7760,JV6OH9SDB,Акустика,Kepler Systems,,1.84,2.82,2024-10-30 16:26:11,197,0.25,694.42,Колобов Твердислав Павловна,Минск,Минск,0,1
7761,3CFL0UKEY,Индуктивность,Unknown,быстрый 960 простой точный надёжный 191 новый сверхмощный,19.16,36.88,2024-10-30 16:47:33,104,0.25,4794.4,Журавлева Твердислав Витальевич,Гомельская область,Речица,0,1
7762,XVG0FN9XU,Разъем,JPZ,,13.5,21.27,2024-10-30 17:20:28,145,0.25,3855.19,Шаров Герасим Вадимовна,Минск,Минск,0,2
7763,Y41IBLJH7,Трансформатор,Arkham Devices,568 легкий 595 сверхмощный удобный простой точный надёжный,12.88,20.73,2024-10-31 09:05:56,29,0.1,661.29,Галкина Дмитрий Игнатьевич,Гродненская область,Слоним,0,1
7764,C5WI6FQJJ,Резистор,Unknown,сверхмощный надёжный простой 475 удобный точный быстрый 306,20.17,38.16,2024-10-31 09:48:45,189,0.25,9015.3,Суворова Виссарион Никифоровна,Гродненская область,Гродно,0,2
7765,94874FRHO,Трансформатор,Arkham Devices,,6.13,11.33,2024-10-31 09:58:53,72,0.2,978.91,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,5
7766,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2024-10-31 11:41:22,56,0.2,630.34,Наумов Панкрат Константиновна,Витебская область,Орша,0,4
7767,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2024-10-31 12:11:14,106,0.25,0,Никифоров Евгений Эльдаровна,Минская область,Слуцк,1,3
7768,YOFQEWAOU,Светодиод,Unknown,297 сверхмощный новый точный 559 удобный быстрый простой,14.77,28.76,2024-10-31 12:37:32,168,0.25,0,Васильев Леон Федосеевич,Гродненская область,Слоним,1,
7769,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2024-10-31 12:39:47,130,0.25,1545.38,Шаров Виссарион Трифонович,Минск,Минск,0,2
7770,AGL58KXO9,Резистор,JPZ,сверхмощный простой новый точный 819 128 быстрый надёжный,17.0,28.05,2024-10-31 12:58:48,142,0.25,0,Субботина Аркадий Игнатьевич,Могилёвская область,Осиповичи,1,2
7771,AXEQBNHL1,Акустика,Unknown,точный новый простой удобный 349 быстрый 622 сверхмощный,15.19,29.77,2024-10-31 13:07:34,192,0.25,7144.8,Трофимова Анна Федосеевич,Витебская область,Полоцк,0,4
7772,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2024-10-31 14:58:18,192,0.25,2510.4,Панфилова Артемий Брониславович,Минская область,Борисов,0,3
7773,L6246HID2,Резонатор,Unknown,,5.73,11.34,2024-10-31 16:36:53,107,0.25,1516.72,Орехов Амос Фокич,Минская область,Слуцк,0,4
7774,IDKWNNHJ7,Оптопара,Unknown,надёжный новый сверхмощный 76 удобный 520 легкий быстрый,20.7,31.75,2024-10-31 17:12:46,158,0.25,6270.62,Петухова Нифонт Ярославович,Гомельская область,Речица,0,4
